"COUNTRY","YEAR","SCENARIO","ISCO08_3D","ISCO88_3D","THS_POP","FLAG_RELIAB","OBS_STATUS"
"CH",2021,"S_AA",212,"Not stated",8898,,"b"
"CH",2021,"S_AA",142,"Not stated",4176,"u","b"
"CH",2021,"S_AA",230,"Not stated",7572,,"b"
"CH",2021,"S_AA",813,"Not stated",6388,,"b"
"CH",2021,"S_AA",325,"Not stated",78244,,"b"
"CH",2021,"S_AA",351,"Not stated",27098,,"b"
"CH",2021,"S_AA",243,"Not stated",68044,,"b"
"CH",2021,"S_AA",322,"Not stated",42832,,"b"
"CH",2021,"S_AA",226,"Not stated",55373,,"b"
"CH",2021,"S_AA",200,"Not stated",31053,,"b"
"RS",2021,"S_AA",241,"Not stated",17967,,"b"
"RS",2021,"S_AA",816,"Not stated",13653,,"b"
"RS",2021,"S_AA",413,"Not stated","5,79",,"b"
"RS",2021,"S_AA",511,"Not stated",2803,"u","b"
"RS",2021,"S_AA",352,"Not stated",7993,,"b"
"RS",2021,"S_AA",817,"Not stated",7722,,"b"
"RS",2021,"S_AA",521,"Not stated",8053,,"b"
"RS",2021,"S_AA",412,"Not stated",4579,,"b"
"RS",2021,"S_AA",131,"Not stated",1716,"u","b"
"RS",2021,"S_AA",814,"Not stated",22651,,"b"
"RS",2021,"S_AA",431,"Not stated",32529,,"b"
"RS",2021,"S_AA",262,"Not stated",3461,"u","b"
"RS",2021,"S_AA",441,"Not stated",41462,,"b"
"RS",2021,"S_AA",112,"Not stated","5,13",,"b"
"RS",2021,"S_AA",213,"Not stated",6535,,"b"
"RS",2021,"S_AA",221,"Not stated",26491,,"b"
"RS",2021,"S_AA",141,"Not stated",7904,,"b"
"RS",2021,"S_AA",314,"Not stated",2248,"u","b"
"RS",2021,"S_AA",226,"Not stated",18893,,"b"
"RS",2021,"S_AA",311,"Not stated",40992,,"b"
"RS",2021,"S_AA",234,"Not stated",66907,,"b"
"RS",2021,"S_AA",832,"Not stated",43715,,"b"
"RS",2021,"S_AA",216,"Not stated",20482,,"b"
"RS",2021,"S_AA",622,"Not stated",2107,"u","b"
"RS",2021,"S_AA",524,"Not stated",22324,,"b"
"RS",2021,"S_AA",261,"Not stated",37673,,"b"
"RS",2021,"S_AA",231,"Not stated",12454,,"b"
"RS",2021,"S_AA",214,"Not stated",34117,,"b"
"RS",2021,"S_AA",611,"Not stated","134,62",,"b"
"RS",2021,"S_AA",912,"Not stated",5992,,"b"
"RS",2021,"S_AA",531,"Not stated",6881,,"b"
"RS",2021,"S_AA",132,"Not stated",23001,,"b"
"RS",2021,"S_AA",325,"Not stated",10364,,"b"
"RS",2021,"S_AA",411,"Not stated",49741,,"b"
"RS",2021,"S_AA",512,"Not stated",25329,,"b"
"RS",2021,"S_AA",812,"Not stated","8,3",,"b"
"RS",2021,"S_AA",731,"Not stated",4988,,"b"
"RS",2021,"S_AA",821,"Not stated",49188,,"b"
"RS",2021,"S_AA",121,"Not stated","12,48",,"b"
"RS",2021,"S_AA",961,"Not stated",14545,,"b"
"RS",2021,"S_AA",21,"Not stated",4069,,"b"
"RS",2021,"S_AA",813,"Not stated",6505,,"b"
"RS",2021,"S_AA",818,"Not stated",18566,,"b"
"RS",2021,"S_AA",951,"Not stated",,"x","b"
"RS",2021,"S_AA",263,"Not stated",25829,,"b"
"RS",2021,"S_AA",621,"Not stated",3243,"u","b"
"RS",2021,"S_AA",741,"Not stated","37,98",,"b"
"RS",2021,"S_AA",516,"Not stated",5994,,"b"
"RS",2021,"S_AA",722,"Not stated",50112,,"b"
"RS",2021,"S_AA",522,"Not stated",196457,,"b"
"RS",2021,"S_AA",712,"Not stated",27134,,"b"
"RS",2021,"S_AA",251,"Not stated",39674,,"b"
"RS",2021,"S_AA",421,"Not stated",41567,,"b"
"RS",2021,"S_AA",732,"Not stated",7965,,"b"
"RS",2021,"S_AA",811,"Not stated",7553,,"b"
"RS",2021,"S_AA",833,"Not stated","70,45",,"b"
"RS",2021,"S_AA",351,"Not stated",11445,,"b"
"RS",2021,"S_AA",711,"Not stated",30626,,"b"
"RS",2021,"S_AA",211,"Not stated",2825,"u","b"
"RS",2021,"S_AA",753,"Not stated",32409,,"b"
"RS",2021,"S_AA",222,"Not stated",3063,"u","b"
"RS",2021,"S_AA",532,"Not stated",8774,,"b"
"RS",2021,"S_AA",264,"Not stated",9312,,"b"
"RS",2021,"S_AA",252,"Not stated","8,66",,"b"
"RS",2021,"S_AA",323,"Not stated",,"x","b"
"RS",2021,"S_AA",134,"Not stated",6245,,"b"
"RS",2021,"S_AA",612,"Not stated",72751,,"b"
"RS",2021,"S_AA",513,"Not stated",39739,,"b"
"RS",2021,"S_AA",911,"Not stated",61655,,"b"
"RS",2021,"S_AA",941,"Not stated",11592,,"b"
"RS",2021,"S_AA",422,"Not stated",17312,,"b"
"RS",2021,"S_AA",212,"Not stated",,"x","b"
"RS",2021,"S_AA",31,"Not stated",8834,,"b"
"RS",2021,"S_AA",333,"Not stated",7957,,"b"
"RS",2021,"S_AA",322,"Not stated",52424,,"b"
"RS",2021,"S_AA",11,"Not stated",5637,,"b"
"RS",2021,"S_AA",242,"Not stated",19462,,"b"
"RS",2021,"S_AA",265,"Not stated",11046,,"b"
"RS",2021,"S_AA",315,"Not stated",2223,"u","b"
"RS",2021,"S_AA",122,"Not stated",2682,"u","b"
"RS",2021,"S_AA",962,"Not stated",14086,,"b"
"RS",2021,"S_AA",834,"Not stated",34013,,"b"
"RS",2021,"S_AA",332,"Not stated",50179,,"b"
"RS",2021,"S_AA",331,"Not stated",32512,,"b"
"RS",2021,"S_AA",713,"Not stated","22,94",,"b"
"RS",2021,"S_AA",831,"Not stated",7418,,"b"
"RS",2021,"S_AA",343,"Not stated",6139,,"b"
"RS",2021,"S_AA",932,"Not stated",54604,,"b"
"RS",2021,"S_AA",815,"Not stated",28315,,"b"
"RS",2021,"S_AA",142,"Not stated",9885,,"b"
"RS",2021,"S_AA",235,"Not stated",13596,,"b"
"RS",2021,"S_AA",514,"Not stated",19975,,"b"
"RS",2021,"S_AA",321,"Not stated",19449,,"b"
"RS",2021,"S_AA",335,"Not stated","21,69",,"b"
"RS",2021,"S_AA",742,"Not stated",12741,,"b"
"RS",2021,"S_AA",723,"Not stated",32499,,"b"
"RS",2021,"S_AA",312,"Not stated",15645,,"b"
"RS",2021,"S_AA",523,"Not stated",12027,,"b"
"RS",2021,"S_AA",835,"Not stated",,"x","b"
"RS",2021,"S_AA",432,"Not stated",62228,,"b"
"RS",2021,"S_AA","Not applicable","Not stated",3008097,,"b"
"RS",2021,"S_AA",933,"Not stated",15535,,"b"
"RS",2021,"S_AA",721,"Not stated",28454,,"b"
"RS",2021,"S_AA",313,"Not stated",8125,,"b"
"RS",2021,"S_AA",921,"Not stated",38662,,"b"
"RS",2021,"S_AA",215,"Not stated",10507,,"b"
"RS",2021,"S_AA",541,"Not stated",66541,,"b"
"RS",2021,"S_AA",341,"Not stated",5879,,"b"
"RS",2021,"S_AA",334,"Not stated","11,56",,"b"
"RS",2021,"S_AA",342,"Not stated",9227,,"b"
"RS",2021,"S_AA",225,"Not stated",3566,"u","b"
"RS",2021,"S_AA",752,"Not stated","20,34",,"b"
"RS",2021,"S_AA",243,"Not stated",13495,,"b"
"RS",2021,"S_AA",613,"Not stated","152,87",,"b"
"RS",2021,"S_AA",133,"Not stated",2431,"u","b"
"RS",2021,"S_AA",515,"Not stated",12871,,"b"
"RS",2021,"S_AA",233,"Not stated",11759,,"b"
"RS",2021,"S_AA",751,"Not stated",35714,,"b"
"RS",2021,"S_AA",931,"Not stated",38132,,"b"
"RS",2021,"S_AA",324,"Not stated",2664,"u","b"
"RS",2021,"S_AA",111,"Not stated",2995,"u","b"
"RS",2021,"S_AA",143,"Not stated",25314,,"b"
"RS",2021,"S_AA",754,"Not stated","10,79",,"b"
"RS",2021,"S_AA",232,"Not stated",16566,,"b"
"EU27_2020",2020,"S_AA",111,"Not stated",323532,,
"EU27_2020",2020,"S_AA",912,"Not stated",325533,,
"EU27_2020",2020,"S_AA",235,"Not stated",1530918,,
"EU27_2020",2020,"S_AA",634,"Not stated",,"x",
"EU27_2020",2020,"S_AA",811,"Not stated",289109,,
"EU27_2020",2020,"S_AA",314,"Not stated","327,02",,
"EU27_2020",2020,"S_AA",723,"Not stated",3478023,,
"EU27_2020",2020,"S_AA",31,"Not stated",641475,,
"EU27_2020",2020,"S_AA",334,"Not stated","3205,99",,
"EU27_2020",2020,"S_AA",540,"Not stated",,"x",
"EU27_2020",2020,"S_AA",411,"Not stated",4513998,,
"EU27_2020",2020,"S_AA",340,"Not stated",,"x",
"EU27_2020",2020,"S_AA",262,"Not stated",231179,,
"EU27_2020",2020,"S_AA",222,"Not stated",1630925,,
"EU27_2020",2020,"S_AA",310,"Not stated",,"x",
"EU27_2020",2020,"S_AA",143,"Not stated",606903,,
"EU27_2020",2020,"S_AA",260,"Not stated",,"x",
"EU27_2020",2020,"S_AA",211,"Not stated",310947,,
"EU27_2020",2020,"S_AA",130,"Not stated",,"x",
"EU27_2020",2020,"S_AA",142,"Not stated",909135,,
"EU27_2020",2020,"S_AA",343,"Not stated",822169,,
"EU27_2020",2020,"S_AA",813,"Not stated",423622,,
"EU27_2020",2020,"S_AA",200,"Not stated",,"x",
"EU27_2020",2020,"S_AA",700,"Not stated","38,08","u",
"EU27_2020",2020,"S_AA",441,"Not stated",1664686,,
"EU27_2020",2020,"S_AA",420,"Not stated",,"x",
"EU27_2020",2020,"S_AA",410,"Not stated",516706,,
"EU27_2020",2020,"S_AA",333,"Not stated",1746588,,
"EU27_2020",2020,"S_AA",311,"Not stated",4254255,,
"EU27_2020",2020,"S_AA",242,"Not stated",3085772,,
"EU27_2020",2020,"S_AA",233,"Not stated",3026801,,
"EU27_2020",2020,"S_AA",231,"Not stated",1231277,,
"EU27_2020",2020,"S_AA",140,"Not stated",,"x",
"EU27_2020",2020,"S_AA",212,"Not stated",97517,,
"EU27_2020",2020,"S_AA",722,"Not stated",2205713,,
"EU27_2020",2020,"S_AA",100,"Not stated",,"x",
"EU27_2020",2020,"S_AA",220,"Not stated",,"x",
"EU27_2020",2020,"S_AA",931,"Not stated",1102259,,
"EU27_2020",2020,"S_AA",742,"Not stated",639136,,
"EU27_2020",2020,"S_AA",611,"Not stated",2763542,,
"EU27_2020",2020,"S_AA",214,"Not stated",2999235,,
"EU27_2020",2020,"S_AA",933,"Not stated",2382162,,
"EU27_2020",2020,"S_AA",900,"Not stated",,"x",
"EU27_2020",2020,"S_AA",351,"Not stated",1497672,,
"EU27_2020",2020,"S_AA",250,"Not stated",77683,,
"EU27_2020",2020,"S_AA",321,"Not stated",1110075,,
"EU27_2020",2020,"S_AA",816,"Not stated",619924,,
"EU27_2020",2020,"S_AA",263,"Not stated",2253147,,
"EU27_2020",2020,"S_AA",264,"Not stated",869967,,
"EU27_2020",2020,"S_AA",322,"Not stated","2755,21",,
"EU27_2020",2020,"S_AA",315,"Not stated",278728,,
"EU27_2020",2020,"S_AA",324,"Not stated",60724,,
"EU27_2020",2020,"S_AA",342,"Not stated","799,63",,
"EU27_2020",2020,"S_AA",331,"Not stated",2817784,,
"EU27_2020",2020,"S_AA",633,"Not stated",681247,,
"EU27_2020",2020,"S_AA",835,"Not stated",83809,,
"EU27_2020",2020,"S_AA",265,"Not stated","793,03",,
"EU27_2020",2020,"S_AA",400,"Not stated",,"x",
"EU27_2020",2020,"S_AA",335,"Not stated",1341944,,
"EU27_2020",2020,"S_AA",225,"Not stated",186417,,
"EU27_2020",2020,"S_AA",350,"Not stated",,"x",
"EU27_2020",2020,"S_AA",741,"Not stated",2317036,,
"EU27_2020",2020,"S_AA",241,"Not stated",2528497,,
"EU27_2020",2020,"S_AA",962,"Not stated",1334805,,
"EU27_2020",2020,"S_AA",631,"Not stated",100146,,
"EU27_2020",2020,"S_AA",332,"Not stated",3963963,,
"EU27_2020",2020,"S_AA",632,"Not stated",,"x",
"EU27_2020",2020,"S_AA",911,"Not stated",6511603,,
"EU27_2020",2020,"S_AA",213,"Not stated",591324,,
"EU27_2020",2020,"S_AA",612,"Not stated",879967,,
"EU27_2020",2020,"S_AA",330,"Not stated",,"x",
"EU27_2020",2020,"S_AA",110,"Not stated",,"x",
"EU27_2020",2020,"S_AA",312,"Not stated",2090253,,
"EU27_2020",2020,"S_AA",232,"Not stated",667803,,
"EU27_2020",2020,"S_AA",740,"Not stated",,"x",
"EU27_2020",2020,"S_AA",422,"Not stated",2572564,,
"EU27_2020",2020,"S_AA",960,"Not stated",,"x",
"EU27_2020",2020,"S_AA",341,"Not stated",1651135,,
"EU27_2020",2020,"S_AA",122,"Not stated",975198,,
"EU27_2020",2020,"S_AA",134,"Not stated",1168301,,
"EU27_2020",2020,"S_AA",141,"Not stated",807214,,
"EU27_2020",2020,"S_AA",520,"Not stated",,"x",
"EU27_2020",2020,"S_AA",516,"Not stated",539288,,
"EU27_2020",2020,"S_AA",251,"Not stated",3145505,,
"EU27_2020",2020,"S_AA",500,"Not stated",,"x",
"EU27_2020",2020,"S_AA",817,"Not stated",274066,,
"EU27_2020",2020,"S_AA",620,"Not stated",,"x",
"EU27_2020",2020,"S_AA",721,"Not stated",1786012,,
"EU27_2020",2020,"S_AA",932,"Not stated",1601309,,
"EU27_2020",2020,"S_AA",215,"Not stated",758816,,
"EU27_2020",2020,"S_AA",511,"Not stated",301749,,
"EU27_2020",2020,"S_AA",412,"Not stated",2602479,,
"EU27_2020",2020,"S_AA",613,"Not stated","2270,81",,
"EU27_2020",2020,"S_AA",133,"Not stated",439871,,
"EU27_2020",2020,"S_AA",630,"Not stated",,"x",
"EU27_2020",2020,"S_AA",833,"Not stated",3848009,,
"EU27_2020",2020,"S_AA",710,"Not stated",,"x",
"EU27_2020",2020,"S_AA",226,"Not stated",2042319,,
"EU27_2020",2020,"S_AA",621,"Not stated",186939,,
"EU27_2020",2020,"S_AA",11,"Not stated",215753,,
"EU27_2020",2020,"S_AA",834,"Not stated",1795622,,
"EU27_2020",2020,"S_AA",732,"Not stated",430908,,
"EU27_2020",2020,"S_AA",951,"Not stated",34475,"u",
"EU27_2020",2020,"S_AA","Not stated","Not stated",2147953,,
"EU27_2020",2020,"S_AA",713,"Not stated",1004541,,
"EU27_2020",2020,"S_AA",600,"Not stated",,"x",
"EU27_2020",2020,"S_AA",252,"Not stated",656592,,
"EU27_2020",2020,"S_AA",240,"Not stated",,"x",
"EU27_2020",2020,"S_AA",234,"Not stated",4068189,,
"EU27_2020",2020,"S_AA",300,"Not stated",,"x",
"EU27_2020",2020,"S_AA",524,"Not stated",1212538,,
"EU27_2020",2020,"S_AA",230,"Not stated",,"x",
"EU27_2020",2020,"S_AA",941,"Not stated",1272929,,
"EU27_2020",2020,"S_AA",812,"Not stated",517433,,
"EU27_2020",2020,"S_AA",513,"Not stated",2837474,,
"EU27_2020",2020,"S_AA",800,"Not stated",,"x",
"EU27_2020",2020,"S_AA",831,"Not stated",326901,,
"EU27_2020",2020,"S_AA",413,"Not stated",181679,,
"EU27_2020",2020,"S_AA",753,"Not stated",922826,,
"EU27_2020",2020,"S_AA",752,"Not stated",953208,,
"EU27_2020",2020,"S_AA",754,"Not stated",557873,,
"EU27_2020",2020,"S_AA",810,"Not stated","28,74","u",
"EU27_2020",2020,"S_AA",514,"Not stated",1826522,,
"EU27_2020",2020,"S_AA",821,"Not stated",1745984,,
"EU27_2020",2020,"S_AA",814,"Not stated",687853,,
"EU27_2020",2020,"S_AA",541,"Not stated",3207394,,
"EU27_2020",2020,"S_AA",961,"Not stated",587212,,
"EU27_2020",2020,"S_AA",712,"Not stated",2347341,,
"EU27_2020",2020,"S_AA",21,"Not stated",347399,,
"EU27_2020",2020,"S_AA",440,"Not stated",,"x",
"EU27_2020",2020,"S_AA",751,"Not stated","1508,32",,
"EU27_2020",2020,"S_AA",921,"Not stated","1419,15",,
"EU27_2020",2020,"S_AA",421,"Not stated",1024804,,
"EU27_2020",2020,"S_AA",432,"Not stated",3613017,,
"EU27_2020",2020,"S_AA",910,"Not stated",,"x",
"EU27_2020",2020,"S_AA",818,"Not stated",1336833,,
"EU27_2020",2020,"S_AA",515,"Not stated",1491481,,
"EU27_2020",2020,"S_AA",523,"Not stated",1181242,,
"EU27_2020",2020,"S_AA",112,"Not stated",1146977,,
"EU27_2020",2020,"S_AA",512,"Not stated",1875165,,
"EU27_2020",2020,"S_AA",131,"Not stated",92678,,
"EU27_2020",2020,"S_AA",261,"Not stated",1620007,,
"EU27_2020",2020,"S_AA",532,"Not stated",3990348,,
"EU27_2020",2020,"S_AA",622,"Not stated","97,45",,
"EU27_2020",2020,"S_AA",711,"Not stated",3949475,,
"EU27_2020",2020,"S_AA",243,"Not stated",2256954,,
"EU27_2020",2020,"S_AA",120,"Not stated",,"x",
"EU27_2020",2020,"S_AA",832,"Not stated","2072,67",,
"EU27_2020",2020,"S_AA",522,"Not stated",10517156,,
"EU27_2020",2020,"S_AA",431,"Not stated",2347305,,
"EU27_2020",2020,"S_AA",531,"Not stated","1920,21",,
"EU27_2020",2020,"S_AA",221,"Not stated",1838792,,
"EU27_2020",2020,"S_AA",210,"Not stated",,"x",
"EU27_2020",2020,"S_AA",0,"Not stated",,"x",
"EU27_2020",2020,"S_AA",510,"Not stated",,"x",
"EU27_2020",2020,"S_AA",610,"Not stated",,"x",
"EU27_2020",2020,"S_AA",216,"Not stated",1656355,,
"EU27_2020",2020,"S_AA",521,"Not stated",276363,,
"EU27_2020",2020,"S_AA",313,"Not stated",679037,,
"EU27_2020",2020,"S_AA",223,"Not stated",49099,,
"EU27_2020",2020,"S_AA",323,"Not stated",,"x",
"EU27_2020",2020,"S_AA",820,"Not stated",,"x",
"EU27_2020",2020,"S_AA",224,"Not stated",,"x",
"EU27_2020",2020,"S_AA",352,"Not stated",361417,,
"EU27_2020",2020,"S_AA",430,"Not stated",,"x",
"EU27_2020",2020,"S_AA","Not applicable","Not applicable",176778061,,
"EU27_2020",2020,"S_AA",815,"Not stated",808531,,
"EU27_2020",2020,"S_AA",132,"Not stated",1868877,,
"EU27_2020",2020,"S_AA",320,"Not stated",,"x",
"EU27_2020",2020,"S_AA",952,"Not stated",106064,,
"EU27_2020",2020,"S_AA",830,"Not stated",,"x",
"EU27_2020",2020,"S_AA",325,"Not stated",2080952,,
"EU27_2020",2020,"S_AA",731,"Not stated",534673,,
"EU27_2020",2020,"S_AA",930,"Not stated",,"x",
"EU27_2020",2020,"S_AA",121,"Not stated",1544235,,
"EU27_2020",2020,"S_AA",530,"Not stated",,"x",
"BE",2020,"S_AA",333,"Not stated",53456,,
"BE",2020,"S_AA",332,"Not stated",69996,,
"BE",2020,"S_AA",243,"Not stated",41749,,
"BE",2020,"S_AA",832,"Not stated","32,11",,
"BE",2020,"S_AA",142,"Not stated",27463,,
"BE",2020,"S_AA",31,"Not stated",11436,,
"BE",2020,"S_AA",213,"Not stated",20118,,
"BE",2020,"S_AA",265,"Not stated",27758,,
"BE",2020,"S_AA",132,"Not stated",53076,,
"BE",2020,"S_AA",321,"Not stated",26991,,
"BE",2020,"S_AA",131,"Not stated",,"x",
"BE",2020,"S_AA",211,"Not stated",6856,,
"BE",2020,"S_AA",541,"Not stated",52115,,
"BE",2020,"S_AA",814,"Not stated",14546,,
"BE",2020,"S_AA",622,"Not stated",,"x",
"BE",2020,"S_AA",312,"Not stated",63278,,
"BE",2020,"S_AA",813,"Not stated",14685,,
"BE",2020,"S_AA",215,"Not stated",17387,,
"BE",2020,"S_AA",11,"Not stated",4557,"u",
"BE",2020,"S_AA",342,"Not stated",11109,,
"BE",2020,"S_AA",952,"Not stated",,"x",
"BE",2020,"S_AA",264,"Not stated",26713,,
"BE",2020,"S_AA",532,"Not stated",105849,,
"BE",2020,"S_AA",226,"Not stated",95284,,
"BE",2020,"S_AA",133,"Not stated",24533,,
"BE",2020,"S_AA",912,"Not stated","10,92",,
"BE",2020,"S_AA",713,"Not stated",18895,,
"BE",2020,"S_AA",752,"Not stated",8729,,
"BE",2020,"S_AA",262,"Not stated",8498,,
"BE",2020,"S_AA",521,"Not stated",3785,"u",
"BE",2020,"S_AA",231,"Not stated",30446,,
"BE",2020,"S_AA",242,"Not stated",87889,,
"BE",2020,"S_AA",422,"Not stated",57418,,
"BE",2020,"S_AA",817,"Not stated",4227,"u",
"BE",2020,"S_AA",723,"Not stated",69027,,
"BE",2020,"S_AA",633,"Not stated",2456,"u",
"BE",2020,"S_AA",261,"Not stated",50503,,
"BE",2020,"S_AA",214,"Not stated",51074,,
"BE",2020,"S_AA",351,"Not stated",20649,,
"BE",2020,"S_AA",121,"Not stated",72507,,
"BE",2020,"S_AA",223,"Not stated",,"x",
"BE",2020,"S_AA",722,"Not stated",18398,,
"BE",2020,"S_AA",221,"Not stated",40931,,
"BE",2020,"S_AA",513,"Not stated",45328,,
"BE",2020,"S_AA",816,"Not stated",20921,,
"BE",2020,"S_AA",962,"Not stated",22613,,
"BE",2020,"S_AA",322,"Not stated",53183,,
"BE",2020,"S_AA",323,"Not stated",,"x",
"BE",2020,"S_AA",511,"Not stated",14437,,
"BE",2020,"S_AA",252,"Not stated","29,64",,
"BE",2020,"S_AA",811,"Not stated",3227,"u",
"BE",2020,"S_AA",932,"Not stated",17431,,
"BE",2020,"S_AA",753,"Not stated",5673,,
"BE",2020,"S_AA",833,"Not stated","84,69",,
"BE",2020,"S_AA",212,"Not stated","2,02","u",
"BE",2020,"S_AA",315,"Not stated",7815,,
"BE",2020,"S_AA",721,"Not stated",30274,,
"BE",2020,"S_AA",222,"Not stated",91744,,
"BE",2020,"S_AA",941,"Not stated",39691,,
"BE",2020,"S_AA",523,"Not stated","41,87",,
"BE",2020,"S_AA",134,"Not stated",45255,,
"BE",2020,"S_AA",335,"Not stated",39021,,
"BE",2020,"S_AA",834,"Not stated",41134,,
"BE",2020,"S_AA",314,"Not stated",5694,,
"BE",2020,"S_AA",515,"Not stated",12077,,
"BE",2020,"S_AA",611,"Not stated",29284,,
"BE",2020,"S_AA",325,"Not stated",14436,,
"BE",2020,"S_AA",921,"Not stated",25667,,
"BE",2020,"S_AA",835,"Not stated",2874,"u",
"BE",2020,"S_AA",233,"Not stated",106473,,
"BE",2020,"S_AA",143,"Not stated",8271,,
"BE",2020,"S_AA",141,"Not stated","31,23",,
"BE",2020,"S_AA",821,"Not stated",24403,,
"BE",2020,"S_AA",413,"Not stated",,"x",
"BE",2020,"S_AA",343,"Not stated","20,85",,
"BE",2020,"S_AA",341,"Not stated",59521,,
"BE",2020,"S_AA",216,"Not stated",54299,,
"BE",2020,"S_AA",818,"Not stated",17328,,
"BE",2020,"S_AA",931,"Not stated",10499,,
"BE",2020,"S_AA",112,"Not stated",51332,,
"BE",2020,"S_AA",524,"Not stated",13711,,
"BE",2020,"S_AA",232,"Not stated",26526,,
"BE",2020,"S_AA",421,"Not stated",11325,,
"BE",2020,"S_AA",313,"Not stated",9285,,
"BE",2020,"S_AA",251,"Not stated",108829,,
"BE",2020,"S_AA",961,"Not stated",15432,,
"BE",2020,"S_AA",334,"Not stated",101868,,
"BE",2020,"S_AA",522,"Not stated",180476,,
"BE",2020,"S_AA",731,"Not stated",9227,,
"BE",2020,"S_AA",311,"Not stated",75961,,
"BE",2020,"S_AA",613,"Not stated","6,77",,
"BE",2020,"S_AA",516,"Not stated","13,12",,
"BE",2020,"S_AA",331,"Not stated",45908,,
"BE",2020,"S_AA",812,"Not stated",13755,,
"BE",2020,"S_AA",815,"Not stated",9055,,
"BE",2020,"S_AA",531,"Not stated",60944,,
"BE",2020,"S_AA",911,"Not stated",230662,,
"BE",2020,"S_AA",235,"Not stated",54789,,
"BE",2020,"S_AA",352,"Not stated",6664,,
"BE",2020,"S_AA",432,"Not stated",101254,,
"BE",2020,"S_AA",122,"Not stated",76726,,
"BE",2020,"S_AA",514,"Not stated",35752,,
"BE",2020,"S_AA",263,"Not stated",80682,,
"BE",2020,"S_AA",431,"Not stated","78,02",,
"BE",2020,"S_AA",631,"Not stated",2429,"u",
"BE",2020,"S_AA",711,"Not stated","122,17",,
"BE",2020,"S_AA",742,"Not stated",15122,,
"BE",2020,"S_AA",732,"Not stated",11715,,
"BE",2020,"S_AA",234,"Not stated",119465,,
"BE",2020,"S_AA",632,"Not stated",,"x",
"BE",2020,"S_AA",111,"Not stated",16029,,
"BE",2020,"S_AA",831,"Not stated","6,01",,
"BE",2020,"S_AA","Not applicable","Not applicable",4644705,,
"BE",2020,"S_AA",324,"Not stated",,"x",
"BE",2020,"S_AA",751,"Not stated",39649,,
"BE",2020,"S_AA",621,"Not stated",,"x",
"BE",2020,"S_AA",933,"Not stated",66487,,
"BE",2020,"S_AA",411,"Not stated",176695,,
"BE",2020,"S_AA",412,"Not stated",36336,,
"BE",2020,"S_AA",741,"Not stated",53634,,
"BE",2020,"S_AA",712,"Not stated",62427,,
"BE",2020,"S_AA",241,"Not stated",84565,,
"BE",2020,"S_AA",754,"Not stated",11456,,
"BE",2020,"S_AA",21,"Not stated",5906,,
"BE",2020,"S_AA",225,"Not stated",9649,,
"BE",2020,"S_AA",612,"Not stated",8196,,
"BE",2020,"S_AA",512,"Not stated",29287,,
"BE",2020,"S_AA",951,"Not stated",,"x",
"BE",2020,"S_AA",441,"Not stated",83134,,
"BG",2020,"S_AA",531,"Not stated",16001,,
"BG",2020,"S_AA",741,"Not stated",33211,,
"BG",2020,"S_AA",831,"Not stated",6922,"u",
"BG",2020,"S_AA",224,"Not stated",,"x",
"BG",2020,"S_AA",332,"Not stated",38864,,
"BG",2020,"S_AA",324,"Not stated",,"x",
"BG",2020,"S_AA",263,"Not stated",32603,,
"BG",2020,"S_AA",131,"Not stated",,"x",
"BG",2020,"S_AA",265,"Not stated",19124,,
"BG",2020,"S_AA",413,"Not stated",4506,"u",
"BG",2020,"S_AA",312,"Not stated","11,19",,
"BG",2020,"S_AA",422,"Not stated",18269,,
"BG",2020,"S_AA",621,"Not stated",9043,,
"BG",2020,"S_AA",524,"Not stated",18675,,
"BG",2020,"S_AA",335,"Not stated",24183,,
"BG",2020,"S_AA",511,"Not stated",4353,"u",
"BG",2020,"S_AA",521,"Not stated",27278,,
"BG",2020,"S_AA",723,"Not stated",55778,,
"BG",2020,"S_AA",631,"Not stated",,"x",
"BG",2020,"S_AA",431,"Not stated",21292,,
"BG",2020,"S_AA",311,"Not stated",51315,,
"BG",2020,"S_AA",933,"Not stated",9664,,
"BG",2020,"S_AA",742,"Not stated","4,28","u",
"BG",2020,"S_AA",815,"Not stated",54422,,
"BG",2020,"S_AA",441,"Not stated",20906,,
"BG",2020,"S_AA",234,"Not stated",36476,,
"BG",2020,"S_AA",121,"Not stated",16194,,
"BG",2020,"S_AA",912,"Not stated",6258,"u",
"BG",2020,"S_AA",21,"Not stated",7643,"u",
"BG",2020,"S_AA",342,"Not stated",8326,,
"BG",2020,"S_AA",731,"Not stated","7,83","u",
"BG",2020,"S_AA",751,"Not stated",22818,,
"BG",2020,"S_AA",351,"Not stated","13,62",,
"BG",2020,"S_AA",211,"Not stated",,"x",
"BG",2020,"S_AA",313,"Not stated",15229,,
"BG",2020,"S_AA",323,"Not stated",,"x",
"BG",2020,"S_AA",314,"Not stated",,"x",
"BG",2020,"S_AA",321,"Not stated","11,54",,
"BG",2020,"S_AA",341,"Not stated",,"x",
"BG",2020,"S_AA",421,"Not stated",26669,,
"BG",2020,"S_AA",231,"Not stated","15,19",,
"BG",2020,"S_AA",941,"Not stated",10756,,
"BG",2020,"S_AA",411,"Not stated",18034,,
"BG",2020,"S_AA",132,"Not stated",32743,,
"BG",2020,"S_AA",523,"Not stated",22179,,
"BG",2020,"S_AA",513,"Not stated",46549,,
"BG",2020,"S_AA",515,"Not stated",6107,"u",
